date,page,query,clicks,impressions,ctr,position
7/8/25,/support/warranty-info,tablet stand,8,327,0.0245,20.1
6/15/25,/contact,smartphone case,61,1408,0.0433,46.9
5/22/25,/category/computing,computer accessories,85,3149,0.027,9.9
4/26/25,/product/phone-holder,tech gadgets,17,177,0.096,11.5
4/24/25,/product/phone-holder,phone holder,33,414,0.0797,4.5
5/12/25,/support/shipping-policy,gaming setup,23,465,0.0495,29.7
5/5/25,/blog/mobile-accessories-trends,tech gadgets,65,1966,0.0331,27.6
4/30/25,/blog/best-headphones-2024,computer accessories,36,1260,0.0286,9.1
4/26/25,/support/warranty-info,audio equipment,31,613,0.0506,10.8
6/19/25,/product/gaming-mouse,wireless charging pad,5,1361,0.0037,23.5
7/11/25,/category/audio,phone holder,109,1741,0.0626,14.9
6/6/25,/support/warranty-info,wireless headphones,65,1155,0.0563,29.1
6/7/25,/product/smartphone-case,gaming mouse review,5,512,0.0098,11.5
7/14/25,/blog/wireless-vs-wired,laptop charger,284,2523,0.1126,37.9
6/1/25,/category/electronics,usb c cable,122,2980,0.0409,6.7
7/8/25,/product/smartphone-case,wireless vs wired headphones,92,1144,0.0804,4.8
6/14/25,/product/external-battery,wireless charging pad,27,465,0.0581,15.2
6/5/25,/contact,wireless keyboard,27,712,0.0379,45.9
7/6/25,/,wireless vs wired headphones,8,1096,0.0073,45.4
6/12/25,/product/wireless-keyboard,gaming mouse,8,123,0.065,3.6
7/1/25,/product/usb-cable,buy headphones,13,846,0.0154,20.4
7/8/25,/product/external-battery,buy headphones,120,1143,0.105,24.3
4/19/25,/product/bluetooth-speaker,best headphones 2024,15,164,0.0915,20.3
4/22/25,/category/audio,laptop charger,153,2234,0.0685,18.8
7/12/25,/blog/mobile-accessories-trends,gaming mouse,129,2573,0.0501,37.6
4/21/25,/product/gaming-mouse,buy headphones,9,1389,0.0065,13.4
7/5/25,/product/bluetooth-speaker,usb cable,171,1486,0.1151,5.9
5/9/25,/about-us,bluetooth speaker,9,729,0.0123,28.2
5/8/25,/support/warranty-info,smartphone case,6,317,0.0189,29.9
7/4/25,/product/usb-cable,smartphone case,56,1697,0.033,12.4
7/12/25,/category/audio,best headphones 2024,107,1489,0.0719,22.3
5/4/25,/category/electronics,wireless keyboard,57,873,0.0653,10.2
4/25/25,/product/laptop-charger,phone holder,31,339,0.0914,6.7
6/3/25,/blog/mobile-accessories-trends,tablet stand,72,1996,0.0361,37.6
4/22/25,/product/gaming-mouse,laptop charger,221,1670,0.1323,16.9
6/4/25,/product/tablet-stand,wireless headphones,254,1851,0.1372,4.8
4/17/25,/product/tablet-stand,smartphone case,171,1497,0.1142,16.1
5/23/25,/category/computing,computer accessories,84,4399,0.0191,11.2
7/7/25,/product/phone-holder,cheap bluetooth speaker,110,972,0.1132,8.3
5/9/25,/support/shipping-policy,computer accessories,5,177,0.0282,38.7
7/4/25,/product/smartphone-case,wireless charging pad,159,1742,0.0913,10.7
4/17/25,/blog/mobile-accessories-trends,usb cable,25,986,0.0254,39.6
4/29/25,/support/shipping-policy,wireless vs wired headphones,67,1205,0.0556,18.8
7/6/25,/contact,wireless keyboard,6,666,0.009,17.7
5/6/25,/contact,buy headphones,25,1118,0.0224,16.4
4/22/25,/product/bluetooth-speaker,wireless charging pad,41,795,0.0516,7.6
5/19/25,/category/electronics,phone case protection,42,4212,0.01,8.1
4/23/25,/blog/mobile-accessories-trends,tablet stand,13,847,0.0153,23.5
5/1/25,/product/smartphone-case,usb cable,118,1527,0.0773,16
5/28/25,/category/computing,wireless keyboard,78,3168,0.0246,28.4
5/28/25,/product/usb-cable,laptop charger,57,535,0.1065,22.1
6/4/25,/product/usb-cable,smartphone case,129,1014,0.1272,4.2
6/11/25,/product/gaming-mouse,wireless keyboard,237,1950,0.1215,6.9
6/3/25,/product/gaming-mouse,electronics online,54,1524,0.0354,16.9
5/21/25,/product/wireless-keyboard,best headphones 2024,7,310,0.0226,18.2
4/24/25,/product/phone-holder,gaming mouse,34,277,0.1227,13.1
5/8/25,/category/electronics,usb cable,174,2917,0.0597,9.7
7/7/25,/support/shipping-policy,tablet stand,73,1283,0.0569,44.2
4/28/25,/category/computing,cheap bluetooth speaker,130,4507,0.0288,22.7
6/15/25,/product/phone-holder,wireless headphones,114,1545,0.0738,19.2
5/18/25,/product/usb-cable,best headphones 2024,61,939,0.065,22.6
7/1/25,/product/gaming-mouse,laptop accessories,7,1889,0.0037,12.2
4/22/25,/product/bluetooth-speaker,buy headphones,201,1552,0.1295,14.1
6/10/25,/blog/gaming-setup-guide,gaming setup,217,2163,0.1003,33.5
4/29/25,/blog/best-headphones-2024,buy headphones,31,1185,0.0262,25.9
4/18/25,/,audio equipment,16,932,0.0172,15.3
5/24/25,/product/usb-cable,wireless charging pad,5,235,0.0213,13.6
5/26/25,/product/tablet-stand,computer accessories,11,990,0.0111,24.5
6/15/25,/product/gaming-mouse,computer accessories,52,880,0.0591,20.4
6/3/25,/about-us,electronics online,3,1397,0.0021,44.4
4/26/25,/category/audio,computer accessories,155,3227,0.048,6
6/10/25,/product/phone-holder,computer accessories,282,1987,0.1419,15.7
5/13/25,/contact,smartphone case,45,1370,0.0328,39.4
4/24/25,/blog/gaming-setup-guide,usb c cable,23,1690,0.0136,11.6
6/2/25,/blog/best-headphones-2024,phone case protection,33,367,0.0899,19.7
7/8/25,/blog/mobile-accessories-trends,computer accessories,45,474,0.0949,30.7
5/13/25,/product/gaming-mouse,best headphones 2024,74,538,0.1375,5.5
6/17/25,/support/warranty-info,computer accessories,27,529,0.051,39.8
5/15/25,/category/electronics,wireless vs wired headphones,148,2690,0.055,25.4
5/22/25,/product/bluetooth-speaker,smartphone case,49,813,0.0603,13
6/20/25,/blog/gaming-setup-guide,laptop charger,191,2125,0.0899,25
6/24/25,/product/external-battery,electronics online,99,1321,0.0749,20.6
7/14/25,/product/smartphone-case,wireless keyboard,239,1876,0.1274,4.9
6/6/25,/product/tablet-stand,external battery,8,207,0.0386,6.6
5/1/25,/,gaming mouse,22,1116,0.0197,45
6/22/25,/about-us,wireless headphones,29,700,0.0414,48.8
6/25/25,/product/gaming-mouse,buy headphones,58,760,0.0763,12.8
7/8/25,/product/wireless-headphones,external battery,9,437,0.0206,3.5
5/16/25,/blog/gaming-setup-guide,wireless charging pad,115,1575,0.073,26.5
7/9/25,/about-us,best headphones 2024,40,1095,0.0365,36.6
6/23/25,/blog/mobile-accessories-trends,electronics online,87,2075,0.0419,26.2
5/26/25,/product/tablet-stand,phone holder,66,514,0.1284,11.2
5/23/25,/product/bluetooth-speaker,gaming mouse,41,773,0.053,13
5/8/25,/support/shipping-policy,tablet stand,39,1196,0.0326,17.3
5/9/25,/,computer accessories,22,1464,0.015,16.5
5/1/25,/product/bluetooth-speaker,best headphones 2024,37,1226,0.0302,12.7
6/3/25,/product/tablet-stand,wireless keyboard,13,1201,0.0108,17.6
5/31/25,/product/gaming-mouse,wireless vs wired headphones,143,968,0.1477,24.5
6/24/25,/product/external-battery,laptop charger,17,1935,0.0088,11.9
6/19/25,/product/gaming-mouse,electronics online,168,1950,0.0862,6.4
6/25/25,/blog/gaming-setup-guide,best headphones 2024,161,2851,0.0565,23.2
5/24/25,/support/warranty-info,usb c cable,21,401,0.0524,39.1
6/12/25,/category/electronics,computer accessories,113,1420,0.0796,19.4
4/22/25,/product/gaming-mouse,usb c cable,34,1178,0.0289,9.8
6/7/25,/support/shipping-policy,usb cable,25,1013,0.0247,13.7
4/24/25,/support/shipping-policy,wireless charging pad,21,499,0.0421,31.1
5/22/25,/product/wireless-keyboard,wireless headphones,22,221,0.0995,21.7
7/12/25,/contact,smartphone case,53,1148,0.0462,17.8
5/27/25,/support/shipping-policy,phone case protection,10,1147,0.0087,46.3
6/2/25,/category/audio,gaming mouse,209,4003,0.0522,16.6
4/18/25,/product/external-battery,wireless vs wired headphones,44,769,0.0572,24.5
6/27/25,/product/smartphone-case,wireless keyboard,118,1540,0.0766,19.3
6/9/25,/blog/best-headphones-2024,external battery,103,870,0.1184,39.1
6/10/25,/category/computing,gaming mouse,38,1205,0.0315,11.2
6/16/25,/blog/gaming-setup-guide,best headphones 2024,47,470,0.1,32.2
4/28/25,/product/wireless-headphones,mobile accessories,74,1358,0.0545,12.1
6/27/25,/blog/best-headphones-2024,computer accessories,80,2526,0.0317,14.4
6/4/25,/product/external-battery,gaming mouse review,15,1054,0.0142,21.1
5/25/25,/support/warranty-info,external battery,62,1111,0.0558,19
4/17/25,/product/gaming-mouse,phone holder,86,664,0.1295,21.4
6/16/25,/product/laptop-charger,wireless charging pad,78,1413,0.0552,12.2
6/18/25,/,wireless charging pad,4,601,0.0067,14.8
5/22/25,/blog/wireless-vs-wired,smartphone case,195,2653,0.0735,26.6
6/28/25,/category/computing,phone holder,81,4399,0.0184,16.2
6/29/25,/product/wireless-headphones,phone holder,42,383,0.1097,4.3
5/27/25,/blog/best-headphones-2024,computer accessories,55,754,0.0729,13.2
5/21/25,/category/accessories,mobile accessories,32,3416,0.0094,13.7
6/23/25,/about-us,smartphone case,27,1152,0.0234,40.7
5/10/25,/product/laptop-charger,phone case protection,47,1591,0.0295,15
5/27/25,/contact,external battery,26,655,0.0397,13.8
6/30/25,/category/accessories,gaming mouse,24,605,0.0397,20.5
6/3/25,/blog/wireless-vs-wired,mobile accessories,51,1593,0.032,11.3
5/6/25,/blog/gaming-setup-guide,usb cable,111,971,0.1143,36.7
7/4/25,/,cheap bluetooth speaker,17,1189,0.0143,26.7
4/26/25,/product/laptop-charger,gaming mouse,13,1941,0.0067,13.5
5/26/25,/,wireless vs wired headphones,17,384,0.0443,45.6
7/2/25,/blog/gaming-setup-guide,tech gadgets,54,1601,0.0337,30.7
4/20/25,/product/laptop-charger,usb cable,14,313,0.0447,18.1
5/26/25,/product/gaming-mouse,wireless keyboard,10,316,0.0316,12.3
5/1/25,/product/smartphone-case,wireless headphones,128,1636,0.0782,19.7
4/22/25,/product/wireless-keyboard,laptop charger,17,117,0.1453,17.5
7/1/25,/product/bluetooth-speaker,buy headphones,21,293,0.0717,4
5/25/25,/contact,wireless headphones,15,297,0.0505,15
7/3/25,/product/wireless-keyboard,laptop accessories,107,1895,0.0565,7.1
5/31/25,/product/wireless-headphones,smartphone case,52,348,0.1494,23.7
6/30/25,/category/accessories,wireless vs wired headphones,129,1815,0.0711,20
7/4/25,/product/usb-cable,cheap bluetooth speaker,22,1217,0.0181,5.2
6/30/25,/product/wireless-headphones,cheap bluetooth speaker,29,494,0.0587,24.2
5/8/25,/blog/mobile-accessories-trends,wireless headphones,69,604,0.1142,14.8
6/20/25,/,buy headphones,47,850,0.0553,33.6
6/12/25,/contact,laptop charger,14,470,0.0298,49.3
6/10/25,/product/wireless-keyboard,cheap bluetooth speaker,57,516,0.1105,5.5
5/27/25,/product/laptop-charger,electronics online,38,275,0.1382,6
6/2/25,/,external battery,8,1241,0.0064,13.3
6/19/25,/product/laptop-charger,gaming setup,63,630,0.1,16.2
5/26/25,/contact,electronics online,20,562,0.0356,26.3
6/10/25,/product/wireless-keyboard,smartphone case,248,1882,0.1318,23.7
6/3/25,/product/tablet-stand,wireless headphones,130,1430,0.0909,17.8
6/6/25,/blog/best-headphones-2024,cheap bluetooth speaker,53,2897,0.0183,11.8
6/6/25,/category/audio,computer accessories,41,1333,0.0308,6.9
5/12/25,/category/electronics,wireless keyboard,82,3811,0.0215,12
6/10/25,/blog/wireless-vs-wired,phone holder,149,2583,0.0577,32.2
7/8/25,/category/audio,wireless vs wired headphones,328,4397,0.0746,33.5
6/18/25,/blog/gaming-setup-guide,phone holder,68,803,0.0847,11.5
5/19/25,/blog/wireless-vs-wired,buy headphones,44,1145,0.0384,9
4/23/25,/product/smartphone-case,buy headphones,11,1438,0.0076,24.4
6/4/25,/support/shipping-policy,usb c cable,12,769,0.0156,22.1
7/5/25,/product/laptop-charger,tech gadgets,26,206,0.1262,19.5
6/19/25,/blog/best-headphones-2024,wireless keyboard,137,1402,0.0977,23.7
5/20/25,/blog/mobile-accessories-trends,best headphones 2024,289,2414,0.1197,8.6
4/21/25,/category/computing,laptop charger,250,3642,0.0686,14.4
6/4/25,/blog/best-headphones-2024,electronics online,12,347,0.0346,13.7
7/10/25,/product/external-battery,computer accessories,36,386,0.0933,12.5
5/26/25,/,gaming setup,51,1098,0.0464,14.4
7/12/25,/blog/wireless-vs-wired,usb c cable,286,2468,0.1159,26.3
6/16/25,/blog/mobile-accessories-trends,tablet stand,38,2275,0.0167,20.5
6/19/25,/support/warranty-info,gaming setup,48,1363,0.0352,40.7
5/23/25,/category/electronics,bluetooth speaker,57,730,0.0781,6.4
6/2/25,/category/accessories,audio equipment,41,720,0.0569,16.4
6/10/25,/category/accessories,wireless vs wired headphones,199,3874,0.0514,6.7
5/18/25,/product/usb-cable,usb cable,84,1377,0.061,16
7/14/25,/product/smartphone-case,external battery,26,284,0.0915,6.7
6/24/25,/category/electronics,bluetooth speaker,236,4275,0.0552,22
6/9/25,/product/phone-holder,wireless headphones,125,1475,0.0847,15.9
5/27/25,/category/audio,laptop accessories,185,3697,0.05,22.2
6/18/25,/product/laptop-charger,computer accessories,57,1432,0.0398,10.4
6/20/25,/contact,best headphones 2024,22,441,0.0499,22
6/11/25,/product/wireless-keyboard,buy headphones,24,1351,0.0178,21.5
6/24/25,/product/wireless-keyboard,external battery,11,593,0.0185,9.5
6/29/25,/category/audio,usb cable,94,1253,0.075,7.8
5/30/25,/product/phone-holder,smartphone case,140,1210,0.1157,13.5
5/13/25,/category/accessories,smartphone case,149,2972,0.0501,29.1
6/11/25,/contact,gaming mouse review,15,741,0.0202,26.6
5/19/25,/support/shipping-policy,cheap bluetooth speaker,45,1028,0.0438,40.5
5/10/25,/product/wireless-headphones,wireless charging pad,137,1490,0.0919,22
6/29/25,/blog/wireless-vs-wired,wireless keyboard,249,2906,0.0857,16.6
7/7/25,/blog/mobile-accessories-trends,phone case protection,154,1976,0.0779,31.3
4/24/25,/blog/gaming-setup-guide,wireless keyboard,128,1692,0.0757,12.7
5/6/25,/contact,tech gadgets,30,714,0.042,26.4
4/25/25,/about-us,wireless keyboard,20,944,0.0212,42.9
7/8/25,/product/tablet-stand,phone holder,158,1456,0.1085,8.2
5/17/25,/product/laptop-charger,gaming mouse,6,443,0.0135,8.4
5/26/25,/blog/best-headphones-2024,buy headphones,233,2493,0.0935,21.5
4/21/25,/product/wireless-keyboard,tablet stand,22,608,0.0362,3.6
5/22/25,/contact,gaming mouse review,23,460,0.05,44.1
6/18/25,/product/wireless-headphones,bluetooth speaker,47,1810,0.026,9.9
5/25/25,/product/smartphone-case,mobile accessories,191,1886,0.1013,17.8
4/28/25,/category/audio,audio equipment,50,1651,0.0303,8.4
6/20/25,/product/laptop-charger,cheap bluetooth speaker,153,1410,0.1085,23.9
6/23/25,/product/phone-holder,buy headphones,51,1861,0.0274,8.2
5/2/25,/category/electronics,best headphones 2024,140,3694,0.0379,33.1
5/14/25,/product/gaming-mouse,laptop charger,18,408,0.0441,24.3
6/12/25,/category/computing,phone holder,51,958,0.0532,21
7/15/25,/product/laptop-charger,best headphones 2024,113,1167,0.0968,13.4
5/18/25,/product/phone-holder,gaming mouse,65,793,0.082,18.7
5/26/25,/product/wireless-headphones,wireless charging pad,22,1903,0.0116,21.5
7/10/25,/product/bluetooth-speaker,computer accessories,127,1928,0.0659,8.6
6/5/25,/product/external-battery,wireless charging pad,97,1484,0.0654,22.9
7/13/25,/product/laptop-charger,gaming mouse review,126,1825,0.069,21.9
6/5/25,/product/wireless-headphones,gaming setup,135,1949,0.0693,9.6
5/17/25,/product/external-battery,wireless keyboard,87,1810,0.0481,23.1
7/6/25,/category/electronics,tech gadgets,37,3828,0.0097,13.2
4/27/25,/blog/wireless-vs-wired,buy headphones,225,1891,0.119,18.6
6/10/25,/product/laptop-charger,tablet stand,71,1480,0.048,14.1
6/1/25,/category/computing,phone case protection,397,4986,0.0796,14.8
7/14/25,/product/wireless-headphones,tech gadgets,10,156,0.0641,16.9
7/8/25,/product/gaming-mouse,wireless headphones,30,870,0.0345,16.8
5/27/25,/support/warranty-info,smartphone case,8,326,0.0245,20
7/9/25,/product/gaming-mouse,phone case protection,110,1454,0.0757,20.4
5/27/25,/blog/best-headphones-2024,buy headphones,43,746,0.0576,13.6
7/1/25,/category/electronics,external battery,41,2127,0.0193,17.4
5/10/25,/category/audio,gaming setup,25,2338,0.0107,33.4
6/27/25,/about-us,phone case protection,32,1383,0.0231,46.3
6/15/25,/product/wireless-keyboard,phone holder,48,1486,0.0323,4.1
7/5/25,/category/computing,phone case protection,58,2631,0.022,7.7
6/3/25,/product/tablet-stand,laptop accessories,5,290,0.0172,18.8
6/11/25,/blog/best-headphones-2024,usb c cable,70,2224,0.0315,15.2
5/13/25,/product/wireless-keyboard,phone holder,68,639,0.1064,11.4
6/11/25,/product/wireless-keyboard,phone case protection,41,491,0.0835,19
5/11/25,/category/computing,tablet stand,94,3846,0.0244,5.9
5/20/25,/product/usb-cable,phone case protection,68,973,0.0699,11.1
7/13/25,/about-us,electronics online,3,275,0.0109,28.8
5/28/25,/,gaming setup,25,534,0.0468,25.3
6/10/25,/support/shipping-policy,phone holder,4,249,0.0161,32.3
4/23/25,/category/electronics,usb cable,201,4357,0.0461,34.9
7/11/25,/support/shipping-policy,computer accessories,3,193,0.0155,20.1
7/5/25,/category/audio,external battery,209,3733,0.056,9
6/27/25,/product/bluetooth-speaker,laptop accessories,21,417,0.0504,6.7
6/19/25,/category/electronics,electronics online,31,1580,0.0196,14.5
6/23/25,/category/computing,gaming mouse,49,2633,0.0186,14.4
5/3/25,/blog/wireless-vs-wired,phone holder,120,1676,0.0716,17.1
5/20/25,/support/shipping-policy,tech gadgets,36,640,0.0563,22.5
5/8/25,/category/electronics,audio equipment,97,4524,0.0214,21.7
7/10/25,/about-us,electronics online,6,208,0.0288,15.9
5/16/25,/product/tablet-stand,bluetooth speaker,71,1013,0.0701,6.6
6/15/25,/category/computing,laptop charger,40,4554,0.0088,18.2
7/16/25,/blog/mobile-accessories-trends,buy headphones,136,2074,0.0656,11.6
5/5/25,/product/laptop-charger,wireless vs wired headphones,18,241,0.0747,22.1
5/10/25,/product/tablet-stand,audio equipment,74,1091,0.0678,15.4
7/10/25,/support/warranty-info,wireless keyboard,3,1295,0.0023,31
6/29/25,/product/tablet-stand,mobile accessories,44,1935,0.0227,8.4
6/19/25,/contact,laptop charger,4,773,0.0052,21.4
7/13/25,/product/laptop-charger,gaming setup,80,815,0.0982,23.4
4/30/25,/category/electronics,gaming mouse,25,736,0.034,18.8
7/16/25,/contact,buy headphones,43,1029,0.0418,48.2
7/2/25,/contact,wireless headphones,5,774,0.0065,36.2
6/13/25,/category/electronics,audio equipment,47,1559,0.0301,30.9
7/8/25,/product/external-battery,best headphones 2024,19,1684,0.0113,19.4
6/26/25,/support/shipping-policy,gaming setup,9,289,0.0311,20.2
5/17/25,/category/audio,smartphone case,33,668,0.0494,9.9
6/7/25,/product/external-battery,wireless charging pad,172,1591,0.1081,6.4
5/25/25,/blog/wireless-vs-wired,mobile accessories,164,1470,0.1116,12.2
7/11/25,/product/laptop-charger,wireless vs wired headphones,56,1099,0.051,13.8
6/5/25,/blog/wireless-vs-wired,phone holder,226,2506,0.0902,10.9
