date,page,visits,orders,revenue,device,channel
2025-06-14,/support/warranty-info,105,0,0,Desktop,Paid Search
2025-06-18,/support/warranty-info,166,1,57.24,Desktop,Organic Search
2025-07-08,/product/gaming-mouse,140,6,384.54,Mobile,Organic Search
2025-04-27,/product/smartphone-case,42,1,39.6,Mobile,Organic Search
2025-06-06,/blog/best-headphones-2024,32,0,0,Desktop,Direct
2025-05-05,/category/accessories,452,20,1288.28,Desktop,Organic Search
2025-06-11,/product/laptop-charger,62,1,65.36,Desktop,Organic Search
2025-05-24,/product/tablet-stand,115,2,93.4,Mobile,Organic Search
2025-06-25,/product/bluetooth-speaker,195,5,691.44,Mobile,Email
2025-06-21,/,79,0,0,Mobile,Email
2025-05-19,/about-us,291,0,0,Desktop,Referral
2025-05-08,/product/laptop-charger,30,2,103.64,Desktop,Direct
2025-06-22,/blog/gaming-setup-guide,227,0,72.56,Mobile,Paid Search
2025-05-16,/,223,1,105.7,Mobile,Direct
2025-05-24,/blog/mobile-accessories-trends,377,2,120.19,Desktop,Organic Search
2025-05-04,/product/wireless-headphones,42,1,134.68,Mobile,Direct
2025-06-26,/product/external-battery,80,1,72.99,Tablet,Social
2025-07-12,/product/smartphone-case,233,11,260.86,Tablet,Direct
2025-07-04,/,225,1,64.05,Desktop,Organic Search
2025-06-06,/category/electronics,117,0,53.6,Mobile,Direct
2025-05-28,/category/accessories,389,6,452.81,Desktop,Paid Search
2025-04-19,/category/accessories,956,12,866.76,Tablet,Paid Search
2025-07-05,/product/external-battery,362,18,718.92,Mobile,Paid Search
2025-05-03,/product/gaming-mouse,229,24,1355.68,Desktop,Paid Search
2025-04-23,/product/wireless-headphones,117,6,593.51,Desktop,Organic Search
2025-05-04,/product/gaming-mouse,133,4,293.12,Mobile,Paid Search
2025-07-09,/blog/gaming-setup-guide,256,0,53.99,Mobile,Email
2025-07-11,/product/phone-holder,359,10,319.05,Desktop,Direct
2025-05-22,/product/wireless-keyboard,243,6,474.18,Mobile,Email
2025-05-01,/category/computing,835,22,1814.36,Desktop,Direct
2025-06-27,/product/wireless-headphones,452,20,2030.09,Mobile,Organic Search
2025-07-16,/category/audio,276,3,246.04,Desktop,Direct
2025-06-10,/support/shipping-policy,202,0,53.63,Mobile,Organic Search
2025-07-12,/product/external-battery,14,0,0,Mobile,Paid Search
2025-05-19,/category/accessories,335,9,435.6,Mobile,Organic Search
2025-04-19,/category/audio,151,2,134.05,Mobile,Organic Search
2025-06-15,/product/wireless-headphones,25,1,103.4,Desktop,Organic Search
2025-05-29,/blog/mobile-accessories-trends,48,0,0,Desktop,Paid Search
2025-04-29,/blog/wireless-vs-wired,436,2,161.77,Desktop,Social
2025-06-08,/,92,0,0,Desktop,Paid Search
2025-05-24,/product/laptop-charger,70,2,115.61,Desktop,Organic Search
2025-04-19,/about-us,213,1,126.19,Desktop,Paid Search
2025-06-09,/product/laptop-charger,384,24,1182.94,Mobile,Paid Search
2025-05-29,/product/tablet-stand,372,13,479.36,Mobile,Paid Search
2025-05-18,/,88,0,0,Desktop,Paid Search
2025-06-26,/product/bluetooth-speaker,176,9,1259.95,Tablet,Paid Search
2025-06-14,/about-us,232,0,45.7,Mobile,Organic Search
2025-05-21,/product/bluetooth-speaker,498,12,1707.68,Mobile,Social
2025-06-19,/category/audio,228,5,432.92,Mobile,Referral
2025-07-12,/product/wireless-keyboard,315,15,1315.62,Desktop,Organic Search
2025-04-28,/product/laptop-charger,478,7,371.73,Mobile,Social
2025-05-28,/category/electronics,568,20,1667.52,Desktop,Organic Search
2025-06-15,/blog/best-headphones-2024,741,10,714.41,Desktop,Organic Search
2025-06-07,/product/bluetooth-speaker,123,3,404.98,Mobile,Paid Search
2025-06-24,/support/warranty-info,14,0,0,Desktop,Paid Search
2025-06-01,/blog/mobile-accessories-trends,539,2,174.66,Desktop,Organic Search
2025-06-16,/product/laptop-charger,438,16,735.21,Mobile,Referral
2025-05-26,/product/gaming-mouse,101,3,271.76,Mobile,Organic Search
2025-06-03,/,173,0,31.81,Mobile,Social
2025-07-10,/category/accessories,660,24,1064.95,Mobile,Paid Search
2025-06-01,/support/warranty-info,213,1,75.36,Desktop,Organic Search
2025-07-02,/support/shipping-policy,50,0,0,Desktop,Organic Search
2025-06-13,/support/warranty-info,285,0,0,Desktop,Paid Search
2025-05-29,/blog/best-headphones-2024,441,7,531.42,Mobile,Paid Search
2025-05-19,/category/electronics,835,30,1356.12,Desktop,Referral
2025-06-05,/product/wireless-headphones,291,7,698.75,Tablet,Social
2025-06-01,/blog/gaming-setup-guide,604,7,659.05,Tablet,Paid Search
2025-04-30,/category/accessories,725,25,1254.38,Tablet,Organic Search
2025-05-01,/product/wireless-keyboard,113,4,385.62,Desktop,Organic Search
2025-06-04,/product/bluetooth-speaker,13,0,0,Desktop,Organic Search
2025-06-14,/category/computing,747,9,468.67,Mobile,Social
2025-06-20,/about-us,300,1,115.03,Mobile,Organic Search
2025-05-16,/product/wireless-headphones,361,19,1762.34,Mobile,Direct
2025-06-05,/product/laptop-charger,389,10,474.55,Desktop,Direct
2025-06-29,/support/shipping-policy,250,1,95.29,Desktop,Organic Search
2025-07-02,/product/gaming-mouse,248,4,373.63,Tablet,Organic Search
2025-05-29,/,206,0,57.05,Mobile,Email
2025-05-15,/product/wireless-keyboard,276,13,1128.43,Mobile,Organic Search
2025-06-22,/contact,185,1,60.99,Desktop,Organic Search
2025-06-02,/about-us,292,1,137.52,Mobile,Paid Search
2025-06-21,/about-us,58,0,0,Desktop,Referral
2025-05-17,/support/warranty-info,244,0,45.96,Mobile,Organic Search
2025-06-28,/product/wireless-headphones,340,4,358.09,Mobile,Direct
2025-07-01,/product/external-battery,325,20,834.02,Desktop,Organic Search
2025-07-09,/product/external-battery,410,15,625.13,Mobile,Paid Search
2025-07-08,/contact,134,0,60.26,Mobile,Paid Search
2025-05-01,/product/bluetooth-speaker,241,12,1686.43,Desktop,Organic Search
2025-05-08,/category/computing,188,2,263.96,Mobile,Organic Search
2025-05-30,/product/external-battery,344,6,278.11,Desktop,Social
2025-06-01,/support/warranty-info,60,0,0,Tablet,Social
2025-05-20,/product/usb-cable,184,8,182.01,Mobile,Organic Search
2025-05-13,/support/shipping-policy,269,0,67.26,Tablet,Organic Search
2025-07-16,/support/warranty-info,32,0,0,Tablet,Referral
2025-06-29,/category/computing,422,7,389.98,Mobile,Referral
2025-06-20,/product/usb-cable,482,24,470.39,Mobile,Organic Search
2025-07-11,/blog/mobile-accessories-trends,93,0,0,Mobile,Paid Search
2025-05-14,/product/external-battery,356,7,299.02,Desktop,Direct
2025-07-14,/product/wireless-keyboard,39,2,237.38,Tablet,Organic Search
2025-04-29,/contact,243,0,42.36,Mobile,Email
2025-07-13,/about-us,103,0,0,Tablet,Referral
2025-07-06,/product/wireless-headphones,261,9,772.71,Mobile,Referral
2025-06-30,/product/tablet-stand,86,1,61.32,Mobile,Organic Search
2025-06-20,/category/electronics,339,2,178.94,Mobile,Direct
2025-06-08,/support/warranty-info,179,0,0,Desktop,Direct
2025-07-13,/product/bluetooth-speaker,382,8,1101.9,Mobile,Organic Search
2025-05-04,/contact,206,0,0,Mobile,Social
2025-05-17,/category/electronics,761,18,1045.06,Mobile,Organic Search
2025-05-02,/product/external-battery,329,22,857.03,Desktop,Paid Search
2025-07-14,/product/bluetooth-speaker,106,2,346.51,Tablet,Organic Search
2025-05-21,/blog/wireless-vs-wired,518,2,158.05,Mobile,Organic Search
2025-07-04,/category/electronics,957,6,312.91,Desktop,Social
2025-06-01,/category/electronics,426,6,420.5,Mobile,Organic Search
2025-04-22,/product/gaming-mouse,28,0,0,Mobile,Organic Search
2025-05-19,/product/smartphone-case,109,2,67.3,Mobile,Direct
2025-06-02,/support/warranty-info,145,1,92.36,Desktop,Organic Search
2025-05-01,/product/tablet-stand,65,3,99.71,Desktop,Email
2025-07-10,/support/shipping-policy,52,0,0,Tablet,Organic Search
2025-07-12,/product/wireless-headphones,441,19,1626.42,Mobile,Paid Search
2025-06-07,/product/laptop-charger,473,7,418.72,Desktop,Social
2025-06-25,/about-us,126,0,0,Tablet,Referral
2025-06-02,/category/audio,353,6,427.6,Mobile,Paid Search
2025-06-01,/product/usb-cable,353,4,111.82,Mobile,Organic Search
2025-06-03,/category/electronics,880,34,2391.95,Mobile,Paid Search
2025-04-23,/product/gaming-mouse,218,4,340.95,Mobile,Organic Search
2025-04-17,/blog/wireless-vs-wired,530,6,397.01,Desktop,Email
2025-07-12,/product/external-battery,482,48,1816.67,Desktop,Paid Search
2025-05-04,/blog/wireless-vs-wired,439,8,468.3,Desktop,Organic Search
2025-07-02,/product/bluetooth-speaker,144,9,1225.71,Desktop,Organic Search
2025-04-20,/blog/gaming-setup-guide,202,2,188.36,Mobile,Organic Search
2025-06-07,/support/warranty-info,198,0,101.19,Tablet,Paid Search
2025-05-05,/category/computing,961,37,1544.83,Mobile,Paid Search
2025-07-13,/product/tablet-stand,86,0,29.06,Mobile,Social
2025-05-30,/contact,16,0,0,Desktop,Paid Search
2025-07-03,/product/bluetooth-speaker,231,9,1281.33,Mobile,Referral
2025-04-20,/product/smartphone-case,499,21,483.63,Mobile,Paid Search
2025-04-21,/product/bluetooth-speaker,116,6,771.24,Mobile,Paid Search
2025-05-26,/support/shipping-policy,21,0,0,Mobile,Organic Search
2025-05-07,/product/laptop-charger,205,4,230.48,Mobile,Organic Search
2025-07-09,/product/wireless-keyboard,361,12,995.64,Desktop,Email
2025-05-16,/support/warranty-info,42,0,0,Desktop,Organic Search
2025-06-04,/about-us,80,0,0,Desktop,Referral
2025-05-15,/product/wireless-headphones,255,6,529.9,Mobile,Paid Search
2025-06-09,/product/bluetooth-speaker,453,4,552.42,Mobile,Social
2025-05-05,/blog/gaming-setup-guide,258,3,190,Desktop,Direct
2025-05-22,/product/tablet-stand,242,11,377.43,Mobile,Direct
2025-07-05,/blog/mobile-accessories-trends,351,4,264.98,Desktop,Email
2025-06-12,/product/tablet-stand,466,19,655.36,Mobile,Organic Search
2025-06-07,/product/wireless-keyboard,87,1,138.69,Mobile,Organic Search
2025-07-14,/product/wireless-headphones,50,1,151.21,Desktop,Social
2025-06-29,/blog/mobile-accessories-trends,74,1,86.64,Desktop,Paid Search
2025-07-16,/category/computing,424,8,472.1,Mobile,Organic Search
2025-05-21,/blog/wireless-vs-wired,438,1,128.71,Tablet,Organic Search
2025-07-14,/product/wireless-headphones,341,18,1726.83,Desktop,Organic Search
2025-05-20,/blog/best-headphones-2024,179,2,138.51,Desktop,Organic Search
2025-05-30,/product/tablet-stand,195,6,218.37,Mobile,Referral
2025-06-15,/,133,0,0,Desktop,Direct
2025-06-24,/product/phone-holder,17,0,0,Mobile,Social
2025-07-15,/support/shipping-policy,144,0,0,Mobile,Organic Search
2025-06-14,/product/bluetooth-speaker,232,5,702.58,Desktop,Direct
2025-06-21,/blog/gaming-setup-guide,641,4,456.51,Mobile,Organic Search
2025-06-25,/product/external-battery,89,3,109.44,Desktop,Email
2025-07-02,/product/gaming-mouse,272,12,702.45,Mobile,Referral
2025-06-07,/contact,41,0,0,Mobile,Paid Search
2025-05-19,/product/laptop-charger,234,3,169.42,Mobile,Direct
2025-06-19,/product/smartphone-case,340,25,627.59,Desktop,Paid Search
2025-05-29,/category/audio,796,20,1409.89,Mobile,Organic Search
2025-04-18,/product/wireless-keyboard,48,1,183.56,Mobile,Paid Search
2025-06-07,/category/audio,362,13,1189.05,Tablet,Organic Search
2025-06-29,/category/accessories,701,8,506.48,Desktop,Direct
2025-06-23,/product/wireless-keyboard,469,12,897.33,Desktop,Direct
2025-05-20,/product/gaming-mouse,295,14,859.56,Mobile,Organic Search
2025-06-03,/contact,143,0,0,Mobile,Paid Search
2025-04-19,/product/smartphone-case,305,17,465.37,Desktop,Referral
2025-06-27,/contact,138,0,0,Mobile,Direct
2025-04-17,/,65,0,0,Mobile,Paid Search
2025-07-13,/category/audio,547,15,686.11,Tablet,Direct
2025-05-08,/product/bluetooth-speaker,255,8,1005.32,Mobile,Email
2025-04-24,/blog/wireless-vs-wired,312,0,34.07,Desktop,Social
2025-06-10,/blog/mobile-accessories-trends,612,7,455.61,Desktop,Organic Search
2025-06-04,/blog/best-headphones-2024,736,5,386.8,Desktop,Referral
2025-06-08,/product/smartphone-case,352,5,153.22,Mobile,Direct
2025-04-28,/product/bluetooth-speaker,484,34,4887.15,Mobile,Paid Search
2025-04-23,/contact,245,0,0,Tablet,Paid Search
2025-06-27,/category/accessories,78,2,97.42,Desktop,Organic Search
2025-04-23,/product/gaming-mouse,188,7,467.96,Mobile,Direct
2025-05-07,/contact,122,0,0,Desktop,Organic Search
2025-04-21,/product/smartphone-case,16,0,19.62,Mobile,Organic Search
2025-06-16,/category/accessories,976,19,1374.99,Mobile,Referral
2025-05-21,/about-us,240,0,59.77,Mobile,Organic Search
2025-05-29,/about-us,122,0,25.99,Mobile,Social
2025-07-02,/blog/best-headphones-2024,786,4,367.22,Mobile,Referral
2025-05-08,/category/accessories,204,6,443.46,Desktop,Paid Search
2025-07-04,/product/phone-holder,352,14,382.59,Mobile,Email
2025-04-27,/category/audio,341,2,189.43,Desktop,Social
2025-05-14,/blog/best-headphones-2024,318,0,77.49,Mobile,Paid Search
2025-07-13,/category/accessories,145,5,448.84,Desktop,Email
2025-05-17,/blog/best-headphones-2024,647,12,912.62,Desktop,Organic Search
2025-06-10,/category/audio,809,22,1741.7,Desktop,Email
2025-07-03,/blog/best-headphones-2024,408,1,151.84,Mobile,Social
2025-06-04,/product/wireless-headphones,438,22,1917.81,Desktop,Direct
2025-04-28,/blog/best-headphones-2024,328,1,86.34,Mobile,Social
2025-06-02,/blog/gaming-setup-guide,325,3,237.04,Tablet,Organic Search
2025-06-21,/product/smartphone-case,150,3,107.31,Mobile,Organic Search
2025-06-21,/product/bluetooth-speaker,118,7,1041.09,Mobile,Organic Search
2025-06-20,/category/audio,225,6,253.54,Desktop,Paid Search
2025-06-01,/blog/best-headphones-2024,281,1,85.35,Mobile,Organic Search
2025-07-05,/support/warranty-info,290,0,54.92,Mobile,Paid Search
2025-06-03,/product/usb-cable,172,2,47.41,Desktop,Social
2025-07-01,/product/laptop-charger,59,6,275.38,Desktop,Paid Search
2025-04-24,/,270,0,61.08,Mobile,Organic Search
2025-04-26,/blog/mobile-accessories-trends,276,4,282.28,Desktop,Paid Search
2025-06-21,/support/shipping-policy,288,1,118.52,Tablet,Direct
2025-07-02,/product/usb-cable,429,8,159.28,Mobile,Direct
2025-06-29,/category/computing,170,6,302.89,Desktop,Paid Search
2025-07-10,/blog/best-headphones-2024,760,8,642.41,Mobile,Organic Search
2025-07-14,/blog/mobile-accessories-trends,28,0,0,Desktop,Organic Search
2025-05-06,/product/gaming-mouse,346,16,960.4,Mobile,Referral
2025-05-31,/support/shipping-policy,258,1,75.56,Desktop,Paid Search
2025-05-29,/category/electronics,353,9,433.78,Desktop,Referral
2025-06-29,/blog/gaming-setup-guide,515,13,896.96,Desktop,Paid Search
2025-04-30,/,77,0,0,Mobile,Direct
2025-05-23,/blog/wireless-vs-wired,719,4,362.2,Mobile,Organic Search
2025-05-22,/blog/best-headphones-2024,332,3,211.83,Desktop,Organic Search
2025-06-30,/product/usb-cable,488,34,634.99,Desktop,Paid Search
2025-06-26,/product/phone-holder,359,20,647.82,Desktop,Organic Search
2025-05-10,/product/smartphone-case,144,4,104.08,Mobile,Referral
2025-06-19,/category/electronics,598,4,270,Mobile,Organic Search
2025-05-05,/support/shipping-policy,97,0,0,Desktop,Referral
2025-06-10,/support/shipping-policy,262,1,83.7,Desktop,Organic Search
2025-07-01,/blog/mobile-accessories-trends,557,4,269.3,Mobile,Direct
2025-05-24,/product/phone-holder,178,7,244.11,Mobile,Organic Search
2025-05-24,/product/smartphone-case,130,4,92.27,Desktop,Referral
2025-07-04,/product/gaming-mouse,379,28,1844.71,Desktop,Direct
2025-05-14,/category/computing,961,25,1878.98,Mobile,Direct
2025-07-03,/category/computing,236,8,475.81,Desktop,Organic Search
2025-04-25,/,111,0,0,Mobile,Email
2025-06-22,/support/shipping-policy,18,0,0,Tablet,Organic Search
2025-06-23,/product/external-battery,413,15,612.33,Desktop,Referral
2025-06-10,/contact,183,0,0,Mobile,Email
2025-04-25,/category/accessories,469,18,1081.86,Desktop,Paid Search
2025-07-16,/product/gaming-mouse,369,18,1217.22,Mobile,Direct
2025-04-24,/blog/best-headphones-2024,48,0,0,Mobile,Organic Search
2025-05-19,/blog/gaming-setup-guide,50,0,0,Mobile,Organic Search
2025-04-30,/category/audio,85,0,32.57,Mobile,Referral
2025-07-07,/product/external-battery,133,2,90.47,Desktop,Social
2025-06-12,/contact,95,0,0,Desktop,Direct
2025-06-18,/product/smartphone-case,284,10,296.45,Tablet,Organic Search
2025-05-23,/product/external-battery,243,25,989.59,Desktop,Paid Search
2025-05-11,/product/smartphone-case,419,28,647.95,Desktop,Direct
2025-04-26,/product/wireless-keyboard,288,19,1629.04,Tablet,Paid Search
2025-05-10,/blog/mobile-accessories-trends,519,9,665.45,Desktop,Paid Search
2025-06-06,/category/computing,129,1,141.29,Mobile,Organic Search
2025-05-31,/support/shipping-policy,266,0,42.74,Mobile,Direct
2025-05-16,/category/accessories,493,7,617.42,Mobile,Organic Search
2025-04-27,/blog/gaming-setup-guide,49,0,0,Mobile,Organic Search
2025-07-13,/blog/gaming-setup-guide,200,2,104.56,Desktop,Email
2025-05-08,/contact,272,0,50.61,Mobile,Organic Search
2025-06-30,/product/bluetooth-speaker,476,42,5824.48,Desktop,Organic Search
2025-07-04,/product/phone-holder,209,13,412.87,Desktop,Organic Search
2025-06-23,/product/external-battery,99,7,323.35,Desktop,Paid Search
2025-07-14,/blog/mobile-accessories-trends,313,2,107.27,Mobile,Direct
2025-05-06,/product/bluetooth-speaker,134,2,309.24,Mobile,Organic Search
2025-07-12,/product/tablet-stand,427,11,407.56,Tablet,Social
2025-06-14,/product/smartphone-case,415,10,292.8,Mobile,Social
2025-05-13,/product/tablet-stand,479,12,450.74,Tablet,Paid Search
2025-06-04,/blog/gaming-setup-guide,466,9,484.23,Desktop,Direct
2025-06-12,/blog/wireless-vs-wired,578,4,263.86,Mobile,Direct
2025-06-25,/,178,0,0,Mobile,Organic Search
2025-06-15,/category/audio,79,2,94.95,Desktop,Email
2025-06-20,/blog/wireless-vs-wired,479,6,472.09,Mobile,Paid Search
2025-06-12,/product/smartphone-case,499,48,1177.14,Desktop,Paid Search
2025-07-11,/blog/mobile-accessories-trends,253,2,162.34,Mobile,Direct
2025-07-07,/category/accessories,882,31,2533.6,Mobile,Paid Search
2025-07-07,/,193,0,49.3,Mobile,Organic Search
2025-06-10,/product/tablet-stand,108,7,272.11,Mobile,Paid Search
2025-06-13,/blog/wireless-vs-wired,679,7,357.68,Mobile,Direct
2025-05-19,/category/electronics,268,4,277.55,Tablet,Organic Search
2025-06-30,/blog/wireless-vs-wired,243,0,45.17,Mobile,Organic Search
2025-06-15,/product/usb-cable,391,18,393.42,Mobile,Organic Search
2025-05-08,/blog/mobile-accessories-trends,372,9,668.73,Desktop,Paid Search
2025-04-19,/product/external-battery,373,16,627.45,Desktop,Paid Search
2025-05-06,/category/electronics,400,7,655.96,Tablet,Organic Search
2025-06-22,/support/shipping-policy,119,0,80.67,Mobile,Paid Search
2025-06-14,/about-us,24,0,0,Mobile,Organic Search
2025-06-17,/blog/mobile-accessories-trends,570,12,624.89,Desktop,Organic Search
2025-06-30,/category/computing,702,27,1497.98,Desktop,Organic Search
2025-07-08,/blog/best-headphones-2024,258,2,158.01,Mobile,Email
2025-05-30,/category/audio,673,4,370.42,Mobile,Direct
2025-05-22,/blog/gaming-setup-guide,707,15,903.81,Desktop,Organic Search
